gene	oe_lof
TSFM	0.93132
PLCXD2	0.8993700000000001
CAMK2N2	0.32915
FHIT	0.6469600000000001
TMEM116	0.9920100000000001
ARRDC5	0.64749
EAF2	0.8810600000000001
COA6	0.6477
NCR1	0.9588
PAIP2B	0.70134
C1orf85	0.97024
MRPS18C	0.78015
SPATA25	0.70128
SLC22A24	1.0113
KLRC4	0.64799
ZNF669	0.70201
CTD-3088G3.8	1.0618
GLRA4	0.91751
CES1	1.02
ZFP69B	0.99315
SLC38A6	1.0684
ETHE1	0.8387100000000001
AC099552.4	0.33005999999999996
IL5	0.64887
S100A9	0.0
CAPG	1.0033
TBC1D3B	0.3305
ATP5D	0.48296999999999995
ROPN1B	0.81252
NT5C3B	0.9477899999999999
TOE1	1.029
HLA-G	0.97288
GLT8D2	1.0131
IBSP	0.97349
CD3D	0.78289
ZSCAN16	0.88476
KLK4	0.84035
ADAT3	0.6506
PROCA1	0.90296
TMIGD1	0.8847700000000001
CA14	1.0301
FTMT	0.65055
TMEM199	0.81434
NREP	0.65077
LDHAL6B	0.48443
C9orf135	0.9038799999999999
RIMBP3	0.92076
TEKT3	1.0457
OXNAD1	0.9037799999999999
AKR1C2	0.96285
ZNF320	0.33174000000000003
HAGHL	0.81496
CYLC2	0.84178
CCDC24	0.9045
PIK3R6	1.1223
NME1-NME2	0.9221299999999999
NME2	0.9221299999999999
EP400NL	0.8421799999999999
ALDH8A1	0.98675
WISP2	0.81599
SRI	0.9512799999999999
LGALS7B	0.33218000000000003
BNIP3	0.81595
KRTCAP2	0.7492
ALS2CR12	1.0885
CYB5D2	0.84321
FAM96A	0.81616
GPR17	0.78565
HSD17B11	0.8871100000000001
KLK3	0.8431700000000001
UGT1A7	1.0077
PLEKHB2	0.96486
VWA5A	1.1278
TIMM9	0.58338
EFNA4	0.75002
CYP4Z1	1.0484
GLO1	0.86698
KAZALD1	0.8670399999999999
GP9	0.0
GML	0.3332
CHP2	0.8674299999999999
ST7-OT4	0.5836
TMEM59	0.9887100000000001
ZNF763	0.58349
SLC6A18	1.0858
LINC01100	0.48683999999999994
KRT79	1.0428
RFPL4AL1	0.33359
SGCB	0.86795
NBPF4	0.65435
FAM206A	0.8450200000000001
LCE3C	0.0
MMP19	1.076
LCN6	0.81879
C1QBP	0.88989
PAGE5	0.58495
MDP1	0.81872
RNASEH2C	0.65462
KCTD11	0.65471
CCDC97	0.94115
RP11-181C3.1	0.488
ZNF747	0.48808
MAS1	0.78866
SERPINB10	0.95483
APOC1	0.33421999999999996
MRPL28	0.89087
ZNF415	0.33465
TRIM63	1.0021
DBI	0.70944
TMEM74	0.7529899999999999
B4GALNT2	1.052
MANF	0.70987
AP5Z1	1.1392
CREB3L3	1.0117
TMEM219	0.79015
KLF11	0.9270200000000001
ASNSD1	1.0461
MORN5	0.79008
OR13C9	0.58634
ACKR2	0.71028
CAV3	0.65622
SPATA6	1.0843
APOBEC4	0.79002
STPG2	1.0456
OR5B2	0.48922
XKR8	0.9108200000000001
TAL2	0.0
ENTPD2	1.0224
C3orf49	0.9110799999999999
L3HYPDH	0.8714200000000001
NUTM2B	0.5875100000000001
OR4N5	0.58729
RGPD2	0.71148
C11orf42	0.91148
C5orf46	0.48957
GFRA4	0.7115100000000001
MSGN1	0.48965
ENPP5	0.9582299999999999
SLC44A3	1.1242
OR10H5	0.49026000000000003
C2orf76	0.65772
LCMT2	1.0324
NDUFA3	0.49012
PHYHD1	1.0059
CKMT2	1.0556
UBE2D4	0.82309
FEZ2	0.98382
GPRIN3	1.0056
RP1-170O19.20	0.6582399999999999
KCNK17	0.8498
LST3	1.1169
OR2T5	0.0
CETN1	0.33673000000000003
PRRG2	0.87369
OSCAR	0.75651
AZGP1	0.85045
RIBC2	0.99582
OR10D3	0.5895600000000001
TRAPPC4	0.85139
OR5B12	0.58941
MSLN	1.1136
BBOX1	0.99724
ATAD3B	1.0995
PRRC1	0.9973299999999999
MRPL43	0.8958
FAM151B	0.9147
HOXA7	0.71399
LGALS2	0.59043
TSPAN16	0.8522299999999999
HSPA1B	0.66051
ZNF343	0.66041
PARP16	0.962
CPQ	1.0281
ZNF419	0.6611899999999999
TST	0.7954600000000001
NSUN6	1.073
AC074091.13	0.33821999999999997
FSCN2	1.009
MTRF1L	0.9629200000000001
COX20	0.59163
C16orf90	0.71603
SLC27A3	1.0965
HSPB2	0.75974
NQO2	0.87726
SOAT2	1.1333
NCCRP1	0.93389
UVSSA	1.1168
TNNT1	1.0196
SPDYE2	0.0
EBPL	0.79645
DHRS2	0.8776700000000001
OR1E1	0.71648
MYEOV2	0.71677
OR4E2	0.6621199999999999
LYPD6	0.85426
C1orf216	0.71633
TVP23C-CDRT4	0.87749
GPR1	0.8544299999999999
WDR5B	0.8275100000000001
TMEM106A	0.89874
DCAF16	0.7601
EMR3	1.1346
SGK223	1.1679
EVPLL	1.0207
ZNF684	0.91833
SLC26A1	0.9892799999999999
ZIM3	0.8280700000000001
COA4	0.33933
PIH1D2	0.9349
SEC61B	0.59268
RASSF3	0.82888
TMEM254	0.71775
ADM2	0.5929300000000001
ALLC	1.0475
GSTZ1	0.97798
SLC17A3	1.0994
KIAA1024L	0.71811
PRLHR	0.7985300000000001
MYOM2	1.2702
HBE1	0.5935
KLRF1	0.90048
DLEU1	0.0
ZNF774	1.04
FAM114A1	1.0898
ADORA2B	0.82983
PCYOX1	1.0408
GPR89A	1.0227
EXOSC1	0.9370200000000001
ZNF664	0.7187100000000001
TMEM222	0.8565200000000001
MBLAC1	0.34025
TAX1BP3	0.66465
ACYP1	0.49618
CNGA3	1.0843
UGT3A1	1.0138
OR4L1	0.6652399999999999
PEX11A	0.88094
PRMT3	1.1207
ALPI	1.0715
CALHM1	0.8307
EMB	0.99231
TPRG1L	0.88071
C10orf99	0.34118000000000004
NLRP2	1.1828
CISD3	0.5952
LILRA5	0.9381
TMBIM4	0.8581200000000001
MUC17	1.2412
POLR2E	0.9385700000000001
F2RL2	0.83121
SPATA8	0.49667
DCXR	0.88221
DHRS7	0.9937600000000001
MYL9	0.5955199999999999
SERPINA6	0.88229
PPP1R42	0.83154
HDHD2	0.85864
TCTEX1D2	0.76412
GJA3	0.7207100000000001
TEX13A	0.59568
NMRK1	0.9223600000000001
BEST1	1.0059
ABHD15	0.92294
SERPINB1	0.9228799999999999
CD48	0.8325899999999999
GPRIN2	0.85908
MIA	0.8322700000000001
SNRNP35	0.93975
FXYD7	0.6666300000000001
SPINK2	0.49826000000000004
LINC00935	0.66697
NUP62CL	0.72148
C9orf40	0.49854
COQ7	0.8605200000000001
IL11	0.7659600000000001
RAD51C	1.0269
SRXN1	0.49856000000000006
SLX4IP	1.0071
SPATA19	0.92375
SPATA32	0.95667
MREG	0.90501
RPL10L	0.66775
C22orf31	0.90569
CHRAC1	0.49937
KCNE3	0.0
TIGD3	0.9713200000000001
FXYD4	0.76663
KERA	0.90551
EFHD1	0.6685300000000001
MZB1	0.76673
POTEM	0.76667
NDUFA12	0.804
ZNF490	0.7673300000000001
OR8D2	0.34346
SNUPN	1.0376
ENO4	0.88607
NAA38	0.66962
CD302	0.86261
RPL37A	0.66951
FAM181B	0.49999
NMB	0.59885
LY96	0.8042
CD8A	0.8363799999999999
TMEM97	0.76863
MIF4GD	0.9436
OR2J2	0.59935
C17orf107	0.50039
DHRS7B	0.9438
FAM151A	1.0637
GALM	0.9862700000000001
BPIFA2	0.88656
HRG	1.0299
REEP6	0.83595
ITPRIP	0.9874700000000001
IFI44	1.0487
NAT16	0.86403
DUSP15	0.86344
FCGR3A	0.8640200000000001
SLC14A1	1.0311
C8orf87	0.50092
TBCC	0.8635
CTU2	1.1088
METTL21B	0.76975
CREG2	0.8065899999999999
PRELID2	0.94525
STX10	0.96025
FCRLB	0.9747100000000001
SERPIND1	0.9746100000000001
MRPL49	0.76964
OR4D6	0.6710699999999999
DYNLT1	0.80607
SUCLG2	1.0316
ASB5	1.0224
SPATA21	1.0733
LHPP	0.9098299999999999
RPP25	0.34533
HHIPL2	1.1163
NIPAL1	0.97635
ALG1	1.0878
NRSN1	0.77104
CETP	1.1217
PSMF1	0.92904
ZNF214	1.0742
DHRS7C	0.93
ECT2L	1.2202
LCE3E	0.0
C1QTNF9B	0.93056
TMEM190	0.72816
RABL2B	0.89045
GNPDA1	0.91174
HDDC3	0.60221
NRARP	0.34659
OR8A1	0.67365
CYB561D1	0.80892
SERPINA12	0.8905200000000001
GPR151	0.9312799999999999
PAH	1.1184
GXYLT2	1.0354
PTGDR	0.86774
TRIM49B	0.94852
B3GNT4	0.8910899999999999
PPIC	0.77271
C11orf71	0.34675
CBY1	0.7286699999999999
TMEM217	0.80994
TMEM74B	0.77327
ATP5J2	0.60341
P2RY13	0.77354
LINC00923	0.34775
GOLGA6A	0.84201
CRYGD	0.7738
EIF4EBP1	0.34811
FABP2	0.67571
PIGL	0.95132
BTG2	0.60519
SLC52A1	0.86985
RP11-111M22.2	0.67652
LGALS9C	0.951
NKD2	1.0176
SLC18B1	1.0788
MAPK15	1.1109
KLHDC7B	0.96745
PCDHA2	1.1275
RPRML	0.0
C19orf10	0.87065
GDPD3	1.0563
CKLF	0.67713
GOLGA8M	1.0297
C8orf44	0.34908
NQO1	0.9678
HDAC10	1.1698
OR4K15	0.60633
DYRK4	1.0873
MS4A7	0.8711899999999999
SPATA4	0.9679700000000001
TIMM23	0.6772699999999999
TRAPPC3L	0.84516
GPR35	0.67806
NAMPTL	0.9172299999999999
CTD-2510F5.6	0.60653
WDR86	0.96926
TSNAXIP1	1.1601
ZNF589	0.6785
DUXA	0.9364299999999999
EAPP	0.9835299999999999
ZNF257	0.60751
C14orf28	0.9838
ASB17	0.8734200000000001
OR6C75	0.6080300000000001
CREG1	0.73414
C6orf229	0.50845
MICU2	1.1086
ZNF668	0.7787
CCDC148	1.1691
ZHX1-C8ORF76	0.9707399999999999
DNALI1	0.99808
CD160	0.81615
OTOR	0.68029
GGT6	0.93853
TRIM64C	0.99889
IFI30	0.93886
CTU1	0.5092300000000001
GTPBP8	0.9193100000000001
ACPT	1.0521
HAUS2	0.87441
TMEM202	0.9383100000000001
DCUN1D2	0.93879
ZNF611	0.5092
C9	1.1373
C15orf38	0.8479
OR2A2	0.35153
SMIM7	0.6816300000000001
NKX2-8	0.6813100000000001
ODAM	1.0625
SLC30A8	1.0126
FOXB2	0.81825
SMCO2	0.9405399999999999
DNAH14	1.0717
C16orf71	1.1075
OR9A2	0.7821100000000001
EIF2B2	0.98846
FAM213B	0.85006
OR2T2	0.3527
CTRL	0.9739200000000001
EVX1	0.90118
ZNF66	0.51154
IFI44L	1.0253
CXCL17	0.68319
RGCC	0.68314
GINS3	0.8509200000000001
PRR18	0.0
C11orf54	0.9417200000000001
ITIH6	1.1406
AP001652.1	0.35327
MRPL13	0.92275
PRSS42	0.96
ZNF682	0.61226
CHCHD6	0.95991
ECHDC1	0.9595799999999999
DPH3	0.51298
CEACAM3	0.97616
MNAT1	1.027
OR51G1	0.7391399999999999
AC011897.1	0.68413
CAPN12	1.1887
ULBP1	0.9026799999999999
FAM162A	0.8794700000000001
CYP4F11	1.1219
C11orf16	1.0485
IFNL1	0.78446
IFI27L1	0.51336
SRMS	1.029
TSSK4	0.9616299999999999
HOXB7	0.78497
AKR7A2	0.99174
SLC16A5	0.9915799999999999
RSC1A1	1.039
CAMKMT	1.0679
SLC25A41	1.018
KRBOX1	0.61423
MMP7	0.97816
COA5	0.6144
PAQR6	0.8225899999999999
IGFL4	0.7412
APLN	0.0
TAAR8	0.78633
LPA	1.3083
RP11-1167A19.2	0.0
IL4	0.68674
OR51S1	0.7863600000000001
MMP13	1.0921
FANCF	0.0
MMP1	1.0932
ZNF763	0.61544
NLRP14	1.2017
KRT15	1.0783
ZDHHC4	0.96419
EVA1A	0.5161
GPR135	0.82419
KLHDC9	0.9799700000000001
KIAA0825	0.96444
CEACAM7	0.9287
DRAXIN	0.9956200000000001
C15orf32	0.74335
CFL2	0.82525
LDOC1L	0.61665
FCN2	1.0084
ZNF418	0.9811799999999999
C7orf76	0.61692
PPP1R3D	0.6883699999999999
SNAPC1	1.079
IFIT1	0.78857
OR52H1	0.68919
ETV7	1.0537
AC012123.1	0.6169399999999999
CBY3	0.78872
ACOT1	0.82586
NANP	0.8255100000000001
APLF	1.1021
SERTAD3	0.61728
RBKS	0.96649
HOXD12	0.7894100000000001
LINC00955	0.0
RNF182	0.6896399999999999
FBXW5	1.081
WDR83	1.0223
GPR142	0.99635
CHEK2	1.1499
SERPINB2	1.0231
MICALCL	1.1588
ASGR2	0.9828100000000001
CFHR1	0.9497200000000001
UGT2A3	1.0731
FKBP11	0.90948
DBNDD1	0.8273799999999999
HSD17B14	1.0111
LGALS14	0.7905800000000001
ASF1B	0.8278
KRTAP10-10	0.69072
SLC28A2	1.1682
SERPINI2	1.0648
TACSTD2	0.69055
MPV17L2	0.90999
TAS2R5	0.74575
WWOX	1.0742
TSPO	0.79103
KIAA0040	0.35899000000000003
TMUB2	0.85972
KLK9	0.93221
FAM127A	0.0
TNFRSF12A	0.61937
HOXD11	0.74755
UGT2A1	1.0915
TSACC	0.6202
RTP3	0.3593
ZNF57	0.69176
PRADC1	0.8601
TUBB8	0.62024
ALDH3A1	1.0913
CBR1	0.8291
BAD	0.69217
C2orf54	0.95273
C18orf32	0.35965
AQP12A	0.6206
COA3	0.5199
QPCT	1.076
C9orf69	0.35955
GPR150	0.86177
MFSD9	0.98674
PSMG3	0.36024
HOXA6	0.8892
AC092687.4	0.52052
MT3	0.52117
RCCD1	1.0147
LTB4R2	0.8623200000000001
NDUFA11	0.62197
RP1-66C13.4	0.62163
OR51D1	0.69404
AC022532.1	0.52168
C1orf100	0.9354899999999999
TM4SF19	0.89049
DCTN3	0.93548
C5orf52	0.52153
DTYMK	0.83215
LGALS13	0.7500600000000001
DHDH	0.98862
LYRM4	0.36161
B3GNT8	0.97252
SEPW1	0.79483
IL11RA	1.1292
AGMAT	0.9371299999999999
AGPAT2	0.93721
KRTAP2-2	0.0
ZNF77	0.69539
SMIM4	0.36175999999999997
AP000349.1	0.69555
SLFN13	1.0885
CMC2	0.36233000000000004
TREX2	0.0
CPNE3	1.1621
FAM3B	0.9570200000000001
NGB	0.69592
CABP4	1.0048
OR2K2	0.75252
ZDHHC11	1.0808
HEBP2	0.8339200000000001
RNF32	1.0807
DNAJC22	0.8927
TMEM252	0.36255
KRBOX1	0.62447
SMLR1	0.36258
OR51M1	0.69657
LETM2	1.1117
REG1A	0.86551
COX17	0.36288000000000004
CENPK	1.019
CERKL	1.1588
OR4P4	0.62521
C14orf23	0.36301
FAM25A	0.36301
CYP24A1	1.149
COX7A2	0.6974100000000001
RPS6KB2	1.1318
TARM1	0.93889
PRAMEF10	0.75264
ADRB1	0.8937299999999999
CCDC134	0.91751
GPR3	0.79835
C1orf227	0.36375
SULT1A1	1.02
SLC22A10	1.1201
PLEKHG7	1.12
NRIP2	1.0072
FN3KRP	0.97711
ZNF596	1.0549
AC016251.1	0.52554
RAB3D	0.8675
TEX33	0.94009
GLTPD2	0.8360799999999999
OR6X1	0.75407
EFCAB2	0.91907
TPD52L3	0.3643
NKX2-4	0.6994
NLRX1	1.1947
C2CD4A	0.62707
SLCO1B3	1.1564
GSTM5	0.94066
SERPINA11	0.9935
IL17D	0.36434
LGALS1	0.69891
IL24	0.91976
OBP2B	0.86831
SLC10A6	0.9779399999999999
GNAT1	1.046
S100A7	0.0
PDRG1	0.80067
CALML4	0.83806
TES	1.0853
SAT2	0.8978200000000001
C14orf159	1.1481
IFIH1	1.2467
MTHFS	0.8011699999999999
MOGAT1	1.0101
AC005003.1	0.0
FIS1	0.87041
BAALC	0.7015899999999999
TPRX2P	0.52813
ABCG2	1.2054
OR52E6	0.36638000000000004
ARSF	1.0687
ISOC2	0.8709399999999999
MEF2BNB	0.80172
UCP2	1.011
THTPA	0.89855
IRAK3	1.1374
RASSF4	1.0587
GTPBP6	0.94365
CASP5	1.0959
BET1L	0.7025100000000001
ATP5L	0.70209
C20orf62	0.0
DNAJC5G	0.8398200000000001
TMEM141	0.75831
C18orf21	0.9234899999999999
ZNF470	1.1262
ROPN1L	0.89949
TMEM95	0.96449
SNX20	0.8728299999999999
C12orf54	0.9458
NRIP3	0.9654
C14orf180	0.70438
BHLHE23	0.36794
C1orf158	0.80482
CAMP	0.70398
PLP2	0.7038
OASL	1.0271
HOXC5	0.84188
FITM2	0.90061
LRIT2	0.9837600000000001
RAB25	0.9468700000000001
TIMM13	0.5306
SPATA3	0.7603300000000001
OR1K1	0.76053
GOLGA8G	0.36857
PPP1R14B	0.70452
NINJ2	0.76054
TEKT4	1.082
APOL4	0.76118
ZNF267	0.63255
C1orf95	0.7054
MIXL1	0.63307
CIB4	0.94757
CXCR6	0.84334
TMEM52B	0.7608600000000001
AL589765.1	0.5316
WFDC13	0.63278
KLF16	0.3694
UCN	0.0
HRASLS	0.80678
TXNL4B	0.70581
RMDN2	1.1648
PLN	0.0
LGSN	1.064
ZNF277	1.1487
BCAS4	0.84449
TNFRSF10A	1.0839
GPR132	0.63488
CCDC160	0.63449
OR8G5	0.63443
TMEM25	1.0306
MFNG	1.003
XKR9	0.98711
RP11-934B9.3	0.8085
ARHGAP11B	0.9050799999999999
C14orf183	0.929
EMP3	0.90545
C19orf81	0.8778600000000001
PPP1R17	0.7645
OR10G8	0.63585
UBB	0.63574
TOMM6	0.37151
RPL22L1	0.76472
TRMU	1.1037
GNGT2	0.37173
RNF148	0.9063200000000001
GJA9	1.0452
SIGLEC11	1.1518
KRT82	1.1205
GPX6	0.90701
ADH5	1.0334
FAM194A	1.2008
SLFN11	1.1272
OR11H6	0.76568
AGAP6	0.90679
TPGS1	0.5353600000000001
MSRB2	0.84846
TSGA13	1.0059
TAS1R3	1.1752
MRPS21	0.5366
NME4	0.76718
MZT2B	0.5368
TUBA3D	1.0077
TRIM58	1.022
LRIT1	1.0901
TCTEX1D1	0.8503299999999999
AC073343.1	0.9921200000000001
TMCO2	0.85024
NRSN2	0.71207
KLK14	0.97535
SWSAP1	0.71309
ZSCAN32	1.0366
ST8SIA6	1.0086
ZNF799	0.63986
FAM127B	0.0
STOML1	1.0369
TMEM239	0.76846
VNN2	1.0921
IRF7	1.092
CD300LD	0.88376
GYG2	1.0098
KCNJ14	0.91104
HLA-DPA1	0.911
ADAM18	1.2306
EPGN	0.8147399999999999
AQP2	0.9117200000000001
GRXCR2	0.95721
PBLD	1.0393
NPPC	0.54003
SMIM13	0.37568
PLA2G5	0.8528100000000001
POMK	0.97765
ADAT2	0.9579700000000001
ACTL7B	0.91327
NKX6-3	0.64275
CLEC4D	0.9132600000000001
GOLGA8Q	0.7713899999999999
BBIP1	0.7157
CD300C	0.88582
EREG	0.88559
CYB5R2	1.0127
C17orf58	0.37687
PROKR2	0.91407
FTSJ2	0.81711
CYP11B2	1.1349
HENMT1	1.0126
PCDHA4	1.1712
N6AMT2	0.9142299999999999
OR5AP2	0.7166399999999999
TEX9	1.1613
RAMP3	0.6443399999999999
C10orf35	0.64415
HIGD2A	0.37755
OR2A25	0.77407
OR52A1	0.7180300000000001
FDFT1	1.0972
C5orf60	0.9403299999999999
FAM180A	0.7737
UBL5	0.64522
CD164L2	0.8880899999999999
TAF8	1.0665
B9D2	0.85657
RASSF7	1.0424
HSPB7	0.64569
RP1-139D8.6	0.5432600000000001
TMEM215	0.7185600000000001
CASQ1	1.1309
ASIP	0.6456
CEACAM19	1.0153
AKIP1	0.8891600000000001
C7orf57	1.0555
OR2AG2	0.64563
PPP1R14D	0.91658
ZNF544	0.77515
IQCE	1.2545
C1orf110	0.71911
MLN	0.71958
THUMPD1	1.0567
CTC-260F20.3	0.96314
C1orf54	0.8204299999999999
SYNGR2	0.8585799999999999
FAM71E1	0.8209700000000001
ZNF492	0.37929
TMEM186	0.8582700000000001
ZNHIT1	0.9182100000000001
CES5A	1.2085
C3orf80	0.37999
CLDN8	0.64737
S100A7L2	0.38023
MSMB	0.64727
CTD-3214H19.16	0.77681
AUNIP	1.0016
CSRP2	0.94316
SLC22A25	1.1173
RPL26L1	0.77678
C12orf56	1.1091
AC002310.13	0.37997
OR3A2	0.8221799999999999
LYZL6	0.7776
IL15RA	0.91966
AC021218.2	0.54572
AL354898.1	0.91925
NXPE4	1.1094
SRRD	0.9851
DNMT3A	1.255
GABARAPL2	0.8232799999999999
AL441883.1	0.54619
DPPA5	0.72205
COQ4	1.0031
OR2L13	0.77772
NDUFAF7	1.1492
ABHD12B	1.1021
AGR2	0.9668899999999999
C2orf70	0.86151
CRIPT	0.7789
CHMP4A	1.0032
COX6A2	0.38161999999999996
CYP2A7	1.1023
DNAJC5B	0.92174
SMPD2	1.1355
PRCD	0.65035
C1orf105	0.8936200000000001
KRT74	1.0935
TSLP	0.72368
DHRS4L2	0.9463299999999999
TOMM20L	0.86265
CLDN6	0.72368
PTGER1	0.77977
TATDN1	1.1128
YIF1A	1.021
FMO3	1.1126
GNG5	0.38295
TMIGD2	0.89505
KLF14	0.6510100000000001
PGBD2	1.1133
GPR84	1.0057
SULT1A2	1.0623
C3AR1	1.0055
WFDC3	0.9687100000000001
OR2B11	0.8259799999999999
SCNN1D	1.2373
LGALS12	1.0746
AKR7L	0.8268399999999999
OR5B17	0.0
TFF3	0.6522100000000001
HMX2	0.8648100000000001
ASB16	1.1235
PIFO	0.97034
SIAH3	0.78192
C21orf67	0.55052
VIT	1.2323
AKR1C1	1.1068
FLYWCH2	0.38461999999999996
OXGR1	0.86567
OR4D9	0.7824800000000001
TTC36	0.8276700000000001
UTS2B	0.8276399999999999
BBC3	0.72724
RAB26	0.9909100000000001
WDR38	1.0524
SSTR5	0.78365
HIST2H2AC	0.38471
INSL3	0.65478
APOBEC1	0.9919899999999999
OR2T35	0.38565
GBGT1	1.0398
RBP5	0.8670899999999999
GIPC2	1.0098
MEA1	0.8997799999999999
OR52B6	0.72856
UGT2B11	1.1179
FIBCD1	1.0994
PCDHB11	1.0262
RPP21	0.8677
OR6Y1	0.7844
MRPS16	0.55273
OR10W1	0.65556
MRRF	0.9522
SLC18A1	1.1697
CD14	0.86829
SLC36A4	1.1347
TMEM187	0.65561
GLIPR2	0.86908
GLOD4	1.0797
C3orf70	0.86867
C4orf45	0.95316
HIST1H1E	0.38718
SEMG2	0.5532600000000001
RSPO4	0.9744299999999999
RDH16	0.9526100000000001
ZSCAN1	0.95286
RHBG	1.0907
RP5-850E9.3	0.0
KLK10	0.9532299999999999
FAM198A	1.1204
OR4K14	0.7864899999999999
SPP1	0.93015
C19orf18	0.95416
NTHL1	1.0285
OR4D10	0.73114
PRDX6	0.87019
CLPSL2	0.38776
TMEM242	0.8700700000000001
SPINK9	0.65787
ENTPD3	1.1728
APOA5	1.0298
CST3	0.73183
CALCA	0.65838
KRTAP1-5	0.73153
ZNF660	0.9546899999999999
RAB20	0.73206
SLC35D2	1.0818
BIN3	1.0827
ZSCAN5C	0.9315899999999999
PPBP	0.55589
PLIN4	1.1223
TEX36	0.83416
MAFF	0.6592600000000001
ZBP1	1.1034
MAP3K7CL	0.9776799999999999
GTF2H2	0.65917
MUC12	1.3409
IFT43	1.059
DARC	0.8347100000000001
CKMT1A	0.9564299999999999
SS18L2	0.65987
KLHDC7A	1.1547
TM4SF18	0.93201
RDM1	0.9977799999999999
AP3S1	0.9049299999999999
ANXA8L2	0.79027
HPR	1.0316
OR1D2	0.7904100000000001
RP11-20I23.1	0.9795
HLA-DQA2	0.9059200000000001
OR1C1	0.55765
GTF3A	1.0606
DLEU7	0.39046
OR2A42	0.55769
WBP2NL	0.97965
IL25	0.79079
PPIB	0.8735299999999999
SMKR1	0.0
SCGB1D4	0.55743
KRTAP11-1	0.73533
OR4D2	0.79186
NDUFAF2	0.93424
EIF5A2	0.83711
RGS16	0.9063100000000001
OR6K6	0.79191
HLA-DPB1	1.0338
POP5	0.95931
KCNMB1	0.93476
GLYCTK	1.0489
BET1	0.7361300000000001
PAGE2	0.5592600000000001
MC4R	0.79228
PDZK1IP1	0.7921100000000001
PILRA	1.063
RPL41	0.39204
CFHR3	1.0633
RP11-195F19.5	0.6634
FAM96B	0.73669
SPATA31D1	0.73722
GZMA	0.93625
ADH1A	1.0636
FAM122C	0.83925
RP11-770J1.4	0.66357
CLEC19A	0.73832
EMC10	1.051
TMEM88B	0.0
FAM177B	0.87744
DTWD2	1.0204
FAM83E	1.0507
MS4A13	0.8771100000000001
DPP7	1.1853
SPIN2B	0.5607800000000001
ELMOD3	1.1287
AL627309.1	0.79488
ZNF676	0.39352
CCNI2	0.9842299999999999
GAGE2D	0.0
RITA1	0.73842
NEU4	0.9621799999999999
OR51L1	0.79499
CLRN2	0.93795
AC079612.1	0.84147
RPL3L	1.1299
SMDT1	0.39405999999999997
C1orf56	0.9116700000000001
PGK2	0.9119
PCDHA9	1.2044
TSPO2	0.79645
CLEC18C	0.79652
TBC1D7	1.0791
TRIAP1	0.56307
GP6	1.0672
FRG2B	0.39552
TEN1	0.66709
SLPI	0.79703
C1orf186	0.88049
LILRA1	1.1701
C3orf79	0.56434
C2orf91	0.79828
SLC22A9	1.1636
ACTRT1	0.7421300000000001
KIR2DL3	1.0248
C19orf53	0.5649
C8orf76	1.114
ASB11	0.94168
NIPSNAP3B	1.0408
RARRES1	1.0248
C13orf35	0.66935
RDH5	1.0559
DUSP2	0.88249
MTIF3	0.96629
THEM4	0.96657
REG1B	0.94226
PTGIR	0.79906
FHL5	1.0421
NUBP1	1.1052
SAA1	0.67019
LAMP5	1.0259
GSTT2	0.6695800000000001
STAR	1.0569
TMEM154	0.96725
FOXE3	0.39733
COPZ2	0.9895799999999999
TCF23	0.8841700000000001
FANCL	1.1981
KRT16	1.1167
GSTO2	1.0272
PPP1R3G	0.88421
NBPF6	0.6705899999999999
MAGEB3	0.0
PRSS45	0.84629
AP000322.53	0.39794
KDM4D	0.0
TMEM52	0.6706
PHOSPHO2	0.84726
FAM173A	0.80166
RPP38	0.8466100000000001
C9orf9	0.88554
GYPE	0.74551
OR51G2	0.74561
TMEM128	0.8474799999999999
MRPS33	0.74558
OR5P2	0.7460399999999999
SDR39U1	1.0725
ADH7	1.0735
ZNF337	0.74631
ZNF681	0.74621
GSTM4	1.0111
KIAA0125	0.8028
CTD-2368P22.1	1.0117
NOL3	0.8481799999999999
ELSPBP1	1.0731
DUSP28	0.40045
RP11-347C12.3	0.56931
ZC2HC1B	1.0298
TM4SF4	0.99259
SDR42E2	1.0125
DHRS9	0.9928899999999999
HOXA9	0.8865799999999999
RABL2A	0.9925700000000001
CTSE	1.1197
OR2AT4	0.7473
RP11-680G10.1	0.0
NUDT18	0.94758
ATP6V1F	0.67397
ZSCAN4	0.8876
NOXO1	1.061
RWDD2A	0.97205
AIF1	0.94719
HSD3B2	0.99372
ASB10	1.0874
CR1L	1.2279
TPBGL	0.0
PRR5-ARHGAP8	1.2377
OLAH	1.0472
SMIM17	0.6744100000000001
OR5M9	0.74848
GLRX2	0.80601
CTA-299D3.8	0.6753399999999999
C2orf73	0.9735799999999999
UCMA	0.9213899999999999
LYRM9	0.67525
CD300LB	0.9950899999999999
IFNE	0.67525
ZNF551	0.57206
OR51I1	0.80642
LYPD4	0.9218200000000001
AC019171.1	0.57198
RRP36	1.1121
SLC3A1	1.2306
GPT	1.1735
C1QTNF6	0.92224
MYL7	0.9505600000000001
AP000769.1	0.5736100000000001
FOPNL	0.9509700000000001
PODNL1	1.1032
FKBPL	1.0651
SNX16	1.0789
SNCG	0.80916
GATSL2	0.0
LELP1	0.0
LTC4S	0.80947
FUOM	0.85519
HPGDS	0.95236
OR10V1	0.80957
CYBA	0.92453
RSG1	0.92474
SERPINA1	0.9987799999999999
RSPH9	1.0356
AC005481.5	0.0
HEATR5A	0.5743699999999999
